受付番号,内容
185001345000000853,"生成AIに創作性を認めるなら反社のいい稼ぎになりそうだね。生成AIで何十万枚も生成
しておいて、全て公開しておく。画像検索走らせて少しでも似てる絵がアップロードされ
れば著作権侵害で絵師を脅し示談金を取る。生成AI側の侵害は知らなかったで無罪にな
りノーリスク。ありえない。享受目的利用を防ぐためとか言って学習元を隠蔽しているの
は責任逃れの屁理屈。無断転載大量発生で生成AIに好きな絵師を学習させて大量生産し
て販売出来ますと発信している泥棒もいる。加害者が悪用したモデルで自殺教唆を行って
いる事。こんなこと許されて良い訳が無い。無断転載で学習させた生成AI作品は全て撤
廃すべき。"
185001345000000854,"生成AIによる生成物に著作権は認められません。
生成AIによって生成された画像、映像、音声、文章等は全て、著作物であるとは言えま
せん。
生成されるものはすべて、収集され、蓄積されたデータ(AIにおいて「学習」とされてい
るものは学習ではなく単なるデータの収集と蓄積です。そして現在その多くは無許可、無
報酬で行われています)を切り貼りしただけのものであり、そこに独創性は認められませ
ん。
独創性を持っているのは収集されたデータの中にある数々の著作物であり、生成AIによ
り生成されたものではありません。
そして、他者の著作物や、それら著作物の独創性を許可や同意、報酬無しに利用すること
は生成元データの著作者に損害を与えます。
著作権は人間を守るためにあるべきです。
生成AIによる生成物に著作権は認められません。"
185001345000000855,"配布PDF 10ページ目後半、11ページ頭にに記載されている
「学習（）データは切り貼りではないとされる」事について、無断転載してるし、切り貼
りだろうが
もうこの時点で舐めてんのかテメェってなりました、はい"
185001345000000856,"2.権利の前提として
(2)AIと著作権の関係に関する従来の整理
イ 法第30条の4の対象となる利用行為
に関しまして、法30条の4の
「当該著作物の種類及び用途並びに当該利用の態様に照らし著作権者の利益を不当に害す
ることとなる場合」
の範囲を広げていただければと思います。
具体的には、現在のイラストでの生成AIの使用のほとんどのケースは、著作権者の利益
を不当に害していると考えています。
1.生成AIへの絵の学習を許可していないイラストレーターに対し、実際それを行わないか
どうかが個人の良心に任せられてしまっている状況です。
現在良心のない人がイラスト生成AIを使用するケースが非常に多く、イラストレータ
ーが出している「AI学習禁止」の意思を守っている例はほぼありません。世に出ているイ
ラスト生成AIのほとんどに、許可していないイラストレーターのイラストから学習した
データが含まれているため、クリーンじゃないものが多数です。このことにより著作権者
(この場合イラストレーター)に精神的な害を及ぼしています。
2.著作者へ金銭の還元が行っておりません。
学習を許可していない人のイラストを多数使って生み出されたイラスト生成AIの発生
により、イラストレーターたちが年月をかけて蓄積した技術が生成AIから生み出される
にも関わらず、金銭の還元がイラストレーターに行っていません。
著作者が本来受けるはずだった仕事の剥奪などが、少しずつ大人数のイラストレーター
に対して起きていると考えられます。著作権者の利益を不当に害していると考えます。
3.イラスト生成AIで作ったイラストを、手描きしたと詐称してネットにアップする人が多
いです。
結果、イラストを発注するクライアント側は、ネットを見ただけで本当に手描きをして
いるかの判別が難しくなり、実績のない方ほどイラスト仕事をネットから受注することが
困難になりました。イラスト業界の利益の巡りに害を及ぼしていると考えます。"
185001345000000857,"生成AIを使用され、嫌がらせをされるイラストレーターさんがいました。
嫌がらせをする自称創作者の暴言に曝され続け、デマを広められ、筆を折った方が何人い
るかはわかりません。
自称創作者はこれからは絵描きなどいらない時代などと言いながら、AIを手放そうとはし
ませんでした。
AIが規制されなければ、生成AI画像はネットに溢れ、検索結果は汚染されてゆくでしょ
う。創作者がイラストをアップロードしたとしても、自称創作者にすぐに無断学習され、
暴言を吐かれるような状況が目に見えます。
世界から見た日本は、アニメ大国という一面があるでしょう。しかし、このままAIが蔓
延っていれば、創作者が踏みにじられ続けていれば、いくらアニメ大国といえども未来の
創作者達は筆を折ってしまいます。海外でのびのびと活動する方もいるかもしれません。
いずれにせよ、誹謗中傷をされるから。すぐに無断学習されてしまうから。自分のイラス
トをAIで勝手に書き換えられてしまったら。などの理由で、日本で創作をしたくないと
思われてしまっては、アニメ大国の時代は過去になるでしょう。そんな時代は私は訪れて
ほしくありません。
私は、生成AIの事件で、世間にはモラルの無い人間が居ることを実感しました。
そのような人間に、日本の未来を担うクリエイターを潰されてしまうようなことが無いこ
とを、AIが然るべき規制をされることを願います。"
185001345000000858,"AI使用によるデメリットは既に活動しているアーティストの作品だけではなく、
これから活動して伸びて行く人間の作品への信頼を失わせる事だと思います。
無名の人物がすごくクオリティの高いこれから評価される作品を描いたとします。
そこにAIという横槍が入ったおかげで見ている人達はその新人の作品をAI作品と疑う可
能性があります。
また、クライアントも創作者を常に疑う様になり、信頼出来るアーティスト、
つまり既に名を上げたアーティストにしか依頼しなくなる可能性があります。
AIによるデメリットとは未来の新人に割を食わせる危険性があるという事を提言します。
よろしくお願いします。"
185001345000000859,著作権物を集めてaiに学習させることには反対です。
185001345000000860,"技術発展よりも著作権を守る方が重要である、今のままではAIは悪用されて共倒れにな
りかねない"
185001345000000861,"漫画家です。
著作権を譲渡していないのに勝手に絵を学習されて被害にあっています。
私達漫画家は著作権違反を行ったら訴えられるのにＡＩはそれを当然のように行っていま
す。
また沢山の若手のクリエイターの著作権放棄していない絵が今もなお膨大に学習され
皆やる気を失っています。
日本はクールジャパンを謳いながらＡＩで若手の焼き畑を行っています。
海外では沢山のクリエイターがＡＩの違法性を訴え裁判を起こしているのに
日本は何をやっているのですか？
クリエイターから作品を盗むＡＩを食い止めてほしいです。"
185001345000000862,"AI使用者がイラストレーターの絵を勝手に学習して使用することで、イラストレーターの
仕事が立ち行かなくなり、いずれは日本での創作活動全体が落ち込んでいくと考えていま
す。最初は活性化するように見えても、AIは泥棒と変わらず、盗む元がいなくなれば市場
を荒らすだけ荒らしてなくなることは間違いありません。
また、現在AIっぽい絵柄と言われている絵にも当然学習元があります。AIが登場する以
前ではとても素晴らしい絵だったのにも関わらず、現在そのような素晴らしい絵を描く人
たちはAI絵師と事実無根の批判を受けたり、仕事がなくなってしまったり、とても困っ
ています。
AIは泥棒です。文化の破壊です。また、すべての創作者に対するひどい侮辱です。この国
で安心して創作活動をすることはもうできないでしょう。
AIの操作はただ言葉を入れてボタンを押すだけのガチャに過ぎません。
私自身、消費者としてAIイラストとイラストレーターの描いたイラストの見分けをつけ
ることが困難な場合があります。一見同じに見えますが、前者は違法性を含む場合がある
こと、直接イラストを描いているわけではないのでせっかくお金を支払って依頼しても望
む通りに描いてもらえないことがとても不安です。
以前福井氏が「漫画では背景の下絵に生成AIを使うことは一般化」と発言していました
が、そのような事実はありません。3DとAIはまったくの別物です。使用されているもの
は3Dデータだと考えます。AIでは再現不可能の、一から人が自分の技術で作成したもの
を有償で正当に取得しています。
AI推進派の多くは、タダでボタンを押すだけで人気の絵師のうまみだけを啜れてラッキ
ー！文化を破壊するためあとは焦土が残るだけでも、自分は人を騙して金が稼げればいい
という人たちでしょう。"
185001345000000863,"生成AIの学習元を全てはっきりとさせることが出来ないうちは、生成AI推進には反対で
す。現在の生成AIは違法サイトから学習されたもので、学習させたイラストレーター様
の名前も明かされていません。AIから出力される画風は元々海外の方が研究して作り上げ
てきたものにも関わらず、AIの画風と見られてしまうようになりました。
SNSを見ていると、1人のイラストレーター様の作風をひたすらAIに学習させて業務妨
害を行っている方もいます。また、最近では声優様の声を無断で学習させるような動きも
起きています。著作権法では著作者の意思が優先されると認識しておりますが、著作者が
築きあげてきた技術は何ひとつとして守られていないのが現状です。自分の力で仕事をさ
れている方々に対する最大限の侮辱であると感じます。
著作権の効力をもっと明確なものとしてほしいのと、協力していただけるイラストレータ
ー様や声優様を募集、氏名を明記したうえでクリーンな生成AIを作ることが出来れば、
国内外に誇れる素晴らしい技術と言えるのではないでしょうか。"
185001345000000864,"AIの学習には、作家に著作権の帰属するイラスト等が無断で利用されているのが現状で
す。
現在、SNSでは、特定の者のイラストを学習させることにより、作家の絵に似せたAI製
生物を出力することが増えてきており、さらにはそれを利用して作家本人に嫌がらせや殺
害予告まで行うものがでてきております。
他人の作品に酷似させたAI製生物が許されるのは、本来作家に入るべき成果が横取りさ
れている状況だと思われます。
何かしらの対策および悪用された場合の早急な対応ができる法整備が必要だと思います。"
185001345000000865,"今回は、このような機会を準備していただきありがとうございました。
現状の生成AIは、著作権を有しているクリエイター側への利益が全くといっていいほど
確保されていないと思います。使用者は、主に業務での使用というよりも個人での使用が
多いと思われます。使用者の目的は、様々だとは思いますが私見になりますが違法に学習
させたAIを使用して、クリエイターの著作権を侵害した本や印刷物を作成し利益をあげ
ております。クリエイターが有している、著作権というものはもはや、意味をなしており
ません。
現状のクリエイターの創作物は、インターネット上での掲示が主になっています。SNSな
どで、創作物を掲示することで自身の業務につなげて仕事を得るということがあると思い
ます。しかし、SNSなどに創作物を掲示し世界へアプローチした場合、勝手にAI教育に
利用され、創作物は模倣されてしまいます。こういったことから、多くの有名クリエイタ
ーは掲示を控える状況が発生し、クリエイターの活動や広報活動に多くの支障が出ており
ます。
また、現状の生成AI利用は個人が多く、匿名性の高いSNSではしばしば創作者と生成A
I利用者が、揉めている現状を多く目撃します。中には、創作活動をやめてしまうクリエ
イターを多くいます。
求める環境としては、個人の利用に関する規制およびAI開発企業が透明性の高い学習法
を提示することです。クリエイターへの使用料の支払い並びに契約を遵守しなければ使用
できないとすべきです。「AI発展のためには、必要な犠牲」と言われることがあります
が、そんな犠牲はあってはなりません。なぜ、努力し頑張って自身の技術を磨き築いた創
作物を、勝手に盗んで利用し偽物を作って許される。こんな理不尽極まりないことは、あ
りません。誰しも最初は、認められ評価されるような創作物は作れません。時間をかけ自
分を追い込みようやく手にしたスキル。それを無料で使うことなど許されないとおもいま
す。
学習用の作品を勝手に使用するのでなく、クリエイターとの契約を必ず入れる。個人での
使用は、個人で学習させることはできないようにしていただきたいです。技術の発展が遅
れるではなく、クリエイターの権利を守っていただきたいです。"
185001345000000866,"AI生成物の完成されたものを吸収し学習するという特性上、その生成物に至るまでの技術
や思考の過程が存在しないため、そのAI自体が全く新たなものを生み出すことはない。
結局人間によって新たに生み出された著作物をAIが吸収することでしか新たな学習を得
ることが出来ないため、AI生成物に新規性、展開性は認められないことは明らかである。
その上生成物の学習元となっている著作物を制作した側が拒否することが出来ないどころ
か全くの無許可で学習の種とされていることに、学習元となっている著作者とAIの利用
者の間に全く公平性はなく、むしろ学習元とされた著作者にのみ不利益が存在していると
言える。
さらにAI生成物は量産可能であるという特性もあるため、学習元となった人間による技
術や著作物は「量産可能な技術および作品」となり価値が低迷する。それどころか、量産
型可能であるという点で利用者の方に利益が傾くと言える。加えて、AI生成物の生成の特
性上、AIの生成の出来の善し悪しを左右するのは学習元である著作物であるため、本質的
な価値は学習元である著作物にあることは明らかである。それにもかかわらず、AI生成物
に対する評価や利益を得る対象はAIそのものやAIを利用した企業や個人が受ける可能性
が考えられる。本質的な価値と実際の評価や利益を受ける対象が異なることは、学習元の
著作者側の明らかな不利益であるといえる。技術や著作物を後追いする形で学習した側の
AIおよびその利用者だけが得を得て、学習元の著作者側が搾取される可能性があるという
この構図に懐疑的にならざるを得ない。
これらの可能性を踏まえ、価値を失ったクリエイター(AI生成の学習元となっている著作
物を生み出す存在)は減少し、それに伴い当然AIによる発展はさらに見込めなくなり、本
末転倒、悪循環が起きることは明瞭であり、著作物を創造する存在自体もAI生成自体も
衰退の1歩を辿ることは言わずもがなである。
つまり、AI生成物はそれ単体では発展性や新規性はなく、人間による技術や著作物が必要
であるにも関わらず、AI生成物の存在がその技術や著作物の価値をさげ搾取する構造とな
り、創作する全てのものを衰退へ向かわせる可能性があることが考えられる。率直に納得
がいかない。懸念しかない。冷静に考えて欲しい。物珍しさに食いつくのではなく、闇雲
に新しいものに手をつけるのではなく、ちゃんと管理できるのか、不利益はないか、人間
の心で考えてほしいと願ってます。"
185001345000000867,"絵は時間と経験で描かれた「所有者の財産」であり、他者の使用は依頼、購入、容認で成
り立ちます。
ですが「生成AIの法律がまだ無い」ことで、生成AIによる学習元イラストと酷似した生
成物の無断投稿、販売が非常に多く横行してます。AI学習は学習元の権利者が許諾した作
品からの学習に制限をし、学習元として作品を使用する場合は、学習元作品の権利者が必
ずAI学習使用料を受け取れる仕組みを確立してください。著作権法違反はAIにも必ず適
応するべきです。"
185001345000000868,"絵は時間と経験で描かれた「所有者の財産」であり、他者の使用は依頼、購入、容認で成
り立ちます。
ですが「生成AIの法律がまだ無い」ことで、生成AIによる学習元イラストと酷似した生
成物の無断投稿、販売が非常に多く横行してます。"
185001345000000869,"私は現在漫画家として仕事をしているのですが、
その立場からとしても生成AIの規制を求めます。
生成AIに関しては現状ネットに上がっているデータ、
それを制作・撮影した本人の合意を得ていないものを多く使用していて
現実問題としてそのその問題を完全にクリアすることは不可能です。
そうなると本来作者が持っているはずの著作権が蔑ろにされるうえに、
生成AIを介して出力されたデータそのものも
著作権のありかが不明となり混乱しか残りません。
生成AIはゼロからは何も作れず、必ず今ある何かをデータとして使います。
生成AIを今のまま放置されるとそれに著作権を侵された作家は
次に何か発表するにしてもまたそれを生成AIに使われる可能性に対して
防御策がなく結果として、唯一無二でとても貴重であるはずの
作品を発表するのを戸惑うことになります。
それは文化としての発展を大きく妨げることに他なりません。
生成AIそのものが悪いとは思いませんし、
有効に使うこともできる部分ももちろんありますが
現実問題今の規制のない状態ではデータ元の著作権が
完全に無視された状態でしかありません。
個人個人で意見しあっていてもほぼ無意味で、
今後生成AIを上手く使っていくようにするためにも
国でまずしっかりと規制していただくよう求めます。
海外での規制の例もありますし、
なぜ規制されたのかを見れば「海外だから」ではないことが分かるはずです。
日本に生まれた人、日本で生まれる作品のこれからを守るために
生成AIの規制は絶対に必要です。"
185001345000000870,"AIによって生成されたものに著作権が付与されないということには賛成いたします。
AI学習によって生成が繰り返された結果、学習元である作品がAIであると誤認されるこ
とがあり、それによる著作者の利益損害に繋がるためAI生成物には著作権が付与されな
いことを望みます。
享受に関しては反対いたします。
AI生成のため学習は、享受の範囲を逸脱していると考えます。
AI生成による作品を見ると、私的利用を越えた大量生産による商用目的が多く見られ、こ
れは享受の範囲を超えていると思います。
また、声優の学習も昨今では進んでおり、それらによって無断に生成されるものは声優の
利益著しく損なう可能性が高いものと考えます。
多くのクリエイターの利益を守る法整備をお願いいたします。日本が誇るアニメ、漫画、
声優、小説、音楽それらは海外からの評価は素晴らしいものです。それらがこれから先も
繁栄することを願います。"
185001345000000871,"この不安すぎる素案です。
もっと慎重に、そしてきちんとそれぞれの業種のヒアリングをして専門家で充分話し合っ
てこの案をよりよいほうへ変えていただきたいです"
185001345000000872,"メーカー勤務です。
商品の使用手順に関する問い合わせや、症状を読み込ませて具体的な解決策を案内するよ
うなシステムにはAIを活躍することがよいですが、芸術作品には適用すべきではない。
オリジナリティとは何をもって判断されるものか、というものが曖昧な限り、人間が製造
したものは利益上曖昧なものとして判断材料に幅を持たせることで元の著作権者に有利な
判断ができるが、それをAIという曖昧な存在を入れることで生きている人間とそうでな
いものが製造したものが判断できず、元の製造者に有利な判断ができない。
人間vs AIになるようなことはすべきではない。芸術にaiを入れるべきではない。"
185001345000000873,"現在政府ではイラスト生成AI(以下AI)を推進する動きが非常に強いようですが、現状これ
らのAIは基本的にイラストレーターの著作権などを無視することでしか運用できないも
のであり、数十年にわたり成長してきている日本のイラスト文化の衰退を招く恐れのある
もであるのに関わらず文科省がAIを推進しようとしている現状には非常に憤りを感じま
す。
生成AIの技術的背景についての(1)ウでは、AIが出力したものは通常切り貼りではない
とされる、となっていますがあまりにもAIに甘すぎる判断であると思います。
最新のAIでは特定個人、作品に非常に似通ったイラストやサイン、作品のロゴなどを
生成できるようになっており、これらは学習元になったイラストの再現性が大きく向上し
ていることにより起きていることであり、元になる作品が明確に存在しうることの証明で
もあります
これらを鑑みれば、AIが単純に切り貼りしているわけではなく一度データ化するという
プロセスを挟んでいるとはいえ、著作権等の作者の権利を侵害しておらず切り貼りではな
いと簡単に言い切れるものではありません。
著作権というものは基本的には親告罪ではありますがだからといって無視して良いもの
はないということをもう少し真剣に考慮していただきたいと思います。
最近まではイラストレーター等からの声が聞こえづらい状況でしたが、これらはAIを
使用している一部の人間の嫌がらせに起因するものであり、現在ではAIに反対する声が
大きくなってきています。
この嫌がらせですが、特に酷いのが という方に対するものであり、この方
の絵柄をLoRAという技術で学習させたり、言葉による嫌がらせやメールに殺害を示唆す
る等の行為です。 このような行為がAIに反対する声を上げたイラストレーターに対し
て行われており、反AI等とレッテルを貼り罵るなどの行為が横行しています。 特に海
外では反AIの流れが強くなってきていて、日本政府のAI推進の動きに対する批判の声も
非常に大きいものとなっていることも判断の材料としていただきたいと思います。 赤松
議員はAIを推進することにより日本が一人勝ちする、という発言をしていましたが、現
状では主要なAIはすべて海外に拠点があるため日本が一人勝ちすることはまずありえま
せん。逆に日本は完成度の高いイラストが多いためAIにとっては良質な餌場とでも言う
ような状況であるため一人負けといったほうがいいでしょう。 日本のイラスト、漫画な
どの文化は非常に重要なものであり日本の大きな収入源となっているものでもあります。
ネットにイラストをアップロードしたくてもすぐにAIの餌にされてしまう現状では新
たな絵師が生まれてこず日本のイラスト文化が少子化のように先細りしていき、文化の衰
退を招くのではないかということが私は何より恐ろしいです。ここまでに上げたことを考
慮して改めて慎重な判断をお願いします。"""
185001345000000874,"■望む対策
・著作権者から許可を得たもののみ学習対象とする。インターネット上からの学習は論外
と考えられる。
・少なくとも開発企業で保持している学習済みデータはすべて削除していただく(国外企業
相手だが、ベルン条約を理由に削除してもらう)
・開発企業＋AIユーザー企業に対しては 氏の立ち上げた生成AI企業認
定取得＋定期的な監査実施の義務付け
。違反には刑罰。
・企業以外の一般利用の際にはAI利用免許＋定期的な学習データ検閲の義務付け。違反
には刑罰。
画像生成AI(無許可画像学習したもの)、文章生成AIなどの文章を無断で学習したものを
国内での使用を一切を禁じるべき。
音楽、実写同様。
絵柄とは個人の専売特許なので意図的に模倣し商業活動することは商業的価値を侵害する
行為であり生成物は海賊版にあたるので、利用を推進というのは正常な判断ではない。
今現在、無断で学習した画像生成AIを使い、特定の原作者の絵を模倣しての販売や、嫌
がらせなどが横行しているのが多々見受けられる。
これらの悪質な行為が原作者に行われた場合、裁判を起こすにも資金や時間がとても必要
となり、大抵の場合は事態を解決できない事が考えられます。
既に悪用されている事例があるため、オリジナルの価値を不当に下げ、原作者の意図を無
視しながら生成物を享受できてしまう状況を直ちに終わらせるべき。"
185001345000000875,"現状の生成AIは享受目的ではないとみるのは最早無理だと思います。
実際、絵柄を寄せて集客して金銭の関わる依頼を受ける事も起きています。市場が完全に
競合しているとはいいませんが、それまでの顧客が奪われているのは明らかです。現状が
享受目的ではないというのであれば、どこからが享受だといえるのでしょうか。"
185001345000000876,"日本の誇るべき文化であるアニメ、漫画、ゲーム等の分野で活動するクリエイターが生成
AIによって損するような政策や制度にしないでいただきたいです。"
185001345000000877,"(5)各論点について
（1）の項において「既存の著作物との類似性が認められない生成物はこれを利用・生成
したとしても既存の著作物との関係で著作権侵害とはならない」とあり、後項でケース・
バイ・ケースでの対応と書かれていますが、同時に(オ)のところで「海賊版であるかどう
かの判断はデータ収集を行うものには困難である,著作権者でなければ判断は難しい」とさ
れているにも関わらず、（エ）で「著作権者の意思表示のみでは権利制限規定の対象外に
はできない」は矛盾していると思います。
前提となる法令30条４自体が「享受」のような感覚に頼った立証の困難かつ曖昧なもの
を基準とし、AIの学習に肯定的な性質を持つ以上、著作権者の生活を守るには不十分な内
容であると感じました。
(オ)の項目についてはSNS等での無断転載、引用についても日本国外の範囲でしか守られ
ないものについて世界規模のネットワークにどのように制限できるのでしょうか。海外経
由の回線を使えば、それは実質的に無法になるのではないかという不安があります。
現時点で既に著作権者に不利益が生じており、生成AIによるディープフェイクが問題と
なっている中で規定も設けず野放しにする考えは更なる問題を生じることに繋がり、また
現段階で前例が少ない以上、問題が起きた際には対応できる弁護人、裁判官も不足した状
態であると予測されます。
これらを踏まえ、素案は著作権者の権利を守るに理解の至らないものであると判断しま
す。"
185001345000000878,"日本の創作物は数少ない評価されている点です。本国政府がまともにAIを扱い切れてい
ないのに著作権の一端をAIに任せるのは危険です。考え直して下さい。
懸命とは思えません。また扱いきれなくなると思います。"
185001345000000879,"生成AIは人間の創作物を学習している時点で著作権法に違反するのではないかと考えて
います。いかなる方法であっても、人間の権利を脅かす事は許されてはいけません。"
185001345000000880,"AI学習に無断で作品を使用する事はやめて、許可を得た作品のみの利用を徹底してもらい
たいです。
またAIを使用した成果物はそれと分かるようウォーターマーク等を義務付けてほしいで
す。
AIに無断で作品を学習され意図しない形、表現方法で自分のキャラクターが使われ貶めら
れ苦しんでいるクリエイターが大勢います。
皆何年、何十年と創作と向き合い続け作り上げた唯一無二のスタイルです。
筆致色使いで〇〇さんだと分かる個性は商売上の大切な武器でもあります。それを無断で
盗まれても完全一致でなければ利権侵害にならないなんて事はあってはならない事だと思
います。
AIを推進されるのであればより厳格なルール作りが必要だと考えますが、拝読する限り推
進ありきのように感じました。
今一度クリエイター側の声にも耳を傾け、一緒に考えてはいただけませんでしょうか。"
185001345000000881,"自分は趣味でイラストを描いているものです。昨今のAI学習による盗作まがいのことな
どによる案件で酷く不快な思いをしています。自分が作成したものは、自分に著作権があ
ると思っています。勝手にAI学習に使われることは断じて反対です。
悲しい思いをする人が減ってほしいと思っています。拙い意見で申し訳ありませんが一意
見として読んでいただけたらと思います。"
185001345000000882,"芸術とは、ひとりの人間が何かを伝えたくて表現するものでありAIに学習させるために
芸術家は作品を生み出したわけではない。
勝手に私たち(芸術家)たちの作品を盗むな。人ではAIに勝てない。いずれ何もかもAIに
依存して人の成長は終わりを迎える。
けれどもAIでは人の熱量に勝てることはない。結局は人を真似ただけで「それっぽい」
空虚なものしか生み出せない存在だから。
それでも人は単純で横着する愚かな生き物だから、簡単に生成できるAIに手を伸ばすの
でしょう。現にそういう人が山ほど現れて、努力する人をいともたやすく搾取している。
芸術は守られるべき人の文化。人ではないAIには与えるべきではありません。"
185001345000000883,"▼「４．関係者からの様々な懸念の声について 」の内容への意見
＜クリエイターや実演家等の権利者の懸念＞について
既に挙げられている内容に加え、個人で創り上げた創作物と、
AIによる創作物の判断がつかないことで以下の懸念があります。
・個人の能力をもって創作されている方への風評被害
→絵という文化の衰退、表現の縮小へ繋がる
・人の手で作成されたものか否かの判別がつかず、
AI作品であることを隠されることでのリスク
→その作品の創作者と契約をした企業や個人が、
AI作品と知らずに広告に利用することで素材として使われ、
特色が色濃く出ている創作者から訴えられたり、
期待する内容の創作物を追納で得られないリスク
▼「５．各論点について」への意見
対象：
（イ）アイデア等が類似するにとどまるものが大量に生成されることについて
作品の類似性が認められない場合、著作権侵害とならない事へ同意します。
AI作品が類似性を認める確率が極めて低い作品となるよう、
例えば同一のクリエイター作品のみを指定しての学習を禁止するなど、
特定のクリエイターやブランドのコンテンツの作風をしない機能を実装する義務は、
各AI事業者に課せられて欲しいと強く思います。
--
ChatGPT等では資料やプログラムの素案、提案を作成するにあたり
効率よく活用できることができている一方で、
AI画像に関しては素材や参考資料として活用する段階を経ず、そのまま作品として世に溢
れてしまっているため、
アイデア、発想、想い等を表現する手段としての絵画や画像の権利や価値を
不当に落とす事象が散見されているように感じます。
日本における個人のイラストや画像の創作においては、
その市場規模、世界的価値も小さくないと思いますので、
ぜひ国としてこの文化を守るための法整備を強く期待致します。"
185001345000000884,こちらの草案に反対です。創作文化を軽んじ過ぎていると思います。
185001345000000885,"絵は時間と経験で描かれた「所有者の財産」であり、他者の使用は依頼、購入、容認で成
り立ちます。無断で学習した生成AIによる酷似した生成物の無断投稿・販売は、文化を
破壊・侮辱する行為です。
また、今のままの無法な状態では、イラストなどだけでなく第三者の写真を無断学習させ
た侮辱行為も行われてしまいます。
誇れる生成AIを確立して技術の発展に繋げる為にも、無断学習禁止で学習元をハッキリ
と明かした生成AIとなることを望みます。"
185001345000000886,"AIの学習データによるものは、今までに作成された芸術作品の良さを損なうと思う。
芸術は文化を作っていくものだと思うので、AIによる作品で人間独自の文化をなくさない
でほしい。
作家やアーティストの人生でもあるため"
185001345000000887,"AIは多くの作者さん（画家、漫画家、作家等）、創作活動をしている方のものを学習して
出力するものだと考えています
著作権に留意しているとはいえ、学習させて出力されている時点でその絵や文の特徴を盗
っているのとほぼ同意です
AIを創作の場で認めてしまうのは違うと思います、絵や小説はそれぞれの書き手の癖、特
徴あってこそ生まれるものです
AIにまとめて覚えさせてキメラのようにして生み出すものではありません、たしかに素晴
らしい絵や小説が産まれるかもしれません、しかしそのせいで活動の場を失い自分のやり
たかった仕事をテバナサザル負えない人が出るかもしれないことを考えてください"
185001345000000888,"私はイラストを制作する人間です。
Aiはまず最初に学習有りきです、それがない限り先へ進みません。が、その学習本へは全
て無断で行われております。
もともと無断転載や自作発言などを禁止している状態の作品などを無断で学習させ絵柄を
盗み出しています。誰もが学習元にしてほしいクリエイターさんなどおりません。なぜな
ら盗み出されるからです。
全て自分の力で描いたものが、勝手に学習され、盗まれたの絵柄で出力され勝手に売られ
る。
自分なりに色々と長年試行錯誤してきた自分だけのものが一瞬で奪われる恐怖を理解して
もらえないのでしょうか？
一生懸命考えた企画や商品が他人にぱっと自分の物と奪われるのは嫌ではありませんか？
これはおそらくイラストだけじゃなく音楽や文章なども一緒です。
こんな時代でこんな意見書を送らないといけなくなるなんて、
どの作品にも無断学習禁止とも明記し始めなきゃいけなくなりますね。"
185001345000000889,"多くの方が自分の感じたことや趣向についてのアイデアを形にすべく時間をかけてイラス
トレーションや動画等を創作し、インターネットで作品の投稿を行っています。現在も特
定の作者の創作物から生成して悪評や攻撃的な投稿でイメージダウンを図るなどが横行し
ていると思います。アイデアが普遍的に捉えられても実際にそれを形にし作者が感情を込
めて創作したものは著作権を持つのではないでしょうか。
また、生成AIは単なるデータの切り貼りではないとありましたが、音声を学習させあた
かも特定の人が発言しているかのようなものを作成できないようにする必要があるのでは
ないでしょうか。ディープフェイクに対する対応も生成AIと著作権で考慮していただき
たいです。"
185001345000000890,"AIを使用してVOICEROIDのようなものを作ろうとしている、作っているをがいくつか
発見して非常に憂いています。声優という職業は己の声を商品としているわけで、勝手な
個人の利用を超えたものによって商品価値を下げられることになりかねないと感じていま
す。是非とも規制して欲しい。
ボーカロイドや、ボイスロイドなど正規でやっているもの以外は作成も使用も個人利用外
では出来ないように規制して欲しい"
185001345000000891,"自分の作成したデータを無許可で学習され、自分の知らないところで商業的に利用される
など、本来元データの作成者が受け取るべき利益を全くの他者がなんのリスクも無しに受
け取れてしまうことに不当性を感じた。また、現行の法律ではこのような事案を未然に防
ぐことができないのではないかと不安があるため、それを改善してほしい。"
185001345000000892,"昨今、企業様からの仕事にもイラスト生成AIで生成したイラストへの加筆修正という仕
事も見かけることが多くなり、生成AIの利用範囲に明確な規制を引くべきだと思ってい
ます。
元々お仕事で頂くイラストの価格の中には著作権の一部譲渡も含まれている事が多いと思
います。
その価格を無視し、無断でそのイラストが生成AIに取り込まれる事はイラストの価値を
大きく下げる事、著作権への軽視に繋がると思います。
無断転載を規制する事と同じ様に生成AIへの規制を国から大々的に、分かりやすく(例)S
NS、テレビ等の情報媒体での幅広い情報掲載等)施策していただきたいと思います。
生成AIによって引き起こる誹謗中傷、損害への認知をよろしくお願い致します。"
185001345000000893,"1.自身で作成した創作物に対して他人に無断でAI生成に使用された場合に、罰則を設けて
ほしい(違反したものにたしてのAI生成の使用を禁じるなど)
2.自分の創作物がAI生成に無断で使用されないよう防衛策など開示してほしい(AI生成に
使用することを禁じることを表すマークといったものをを創作物に付けるなど)
3.自身で創作した創作物であるにも関わらず「AI生成で作ったものだ」と指摘された場合
の証明方法が今のところ難しく、AI生成で作成されたものに対して専用にマークなど証明
できるものがほしい(指摘されることもなく、AI生成であるにも関わらず自分が作成した
ものと偽ることもできなくなるため)
4.AI生成を使用する上で免許証や資格など設けていただいき、悪用を限りなく防ぐ取り組
みを行なってほしい"
